State_,Year_,Daily Max 1-hour SO2 Concentration_mean,Daily Max 1-hour SO2 Concentration_median,Daily Max 1-hour SO2 Concentration_<lambda_0>,Daily Max 1-hour SO2 Concentration_<lambda_1>,Daily Max 1-hour SO2 Concentration_<lambda_2>,Daily Max 8-hour Ozone Concentration_mean,Daily Max 8-hour Ozone Concentration_median,Daily Max 8-hour Ozone Concentration_<lambda_0>,Daily Max 8-hour Ozone Concentration_<lambda_1>,Daily Max 8-hour Ozone Concentration_<lambda_2>,Daily Max 8-hour CO Concentration_mean,Daily Max 8-hour CO Concentration_median,Daily Max 8-hour CO Concentration_<lambda_0>,Daily Max 8-hour CO Concentration_<lambda_1>,Daily Max 8-hour CO Concentration_<lambda_2>,Daily Mean PM2.5 Concentration_mean,Daily Mean PM2.5 Concentration_median,Daily Mean PM2.5 Concentration_<lambda_0>,Daily Mean PM2.5 Concentration_<lambda_1>,Daily Mean PM2.5 Concentration_<lambda_2>,Daily Mean PM10 Concentration_mean,Daily Mean PM10 Concentration_median,Daily Mean PM10 Concentration_<lambda_0>,Daily Mean PM10 Concentration_<lambda_1>,Daily Mean PM10 Concentration_<lambda_2>
West Virginia,2018,4.925600021532899,4.524664125245198,3.0,4.524664125245198,4.524664125245198,0.039308702802964335,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.26964957595100786,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.981630612533405,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,14.887657865028478,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
West Virginia,2019,4.843553233562363,4.524664125245198,3.0,4.524664125245198,4.524664125245198,0.03998458685196605,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2684969484372651,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.949804814963468,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,14.974460310167009,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
West Virginia,2020,4.476259494522587,4.524664125245198,3.0,4.524664125245198,4.524664125245198,0.0391109874369803,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.26919590737449683,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.746372943652473,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,14.913825868224729,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
West Virginia,2021,4.74099491137861,4.524664125245198,4.0,4.524664125245198,4.524664125245198,0.03943374775527325,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2689777583119746,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,8.269517422785647,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.039883931094499,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
West Virginia,2022,4.171130107423281,4.524664125245198,3.0,4.524664125245198,4.524664125245198,0.039477375920235425,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2680830336254757,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.986719379086433,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.041393978450548,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
West Virginia,2023,4.046470217993038,4.524664125245198,3.0,4.524664125245198,4.524664125245198,0.0402871543609581,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.2686415163560522,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,8.304432700266867,7.983177516158818,7.983177516158818,7.983177516158818,7.983177516158818,15.22965496364523,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
West Virginia,2024,4.402907991359818,4.524664125245198,4.524664125245198,4.524664125245198,4.524664125245198,0.040459618022120634,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.0397006943248981,0.268200478415508,0.2687698592827961,0.2687698592827961,0.2687698592827961,0.2687698592827961,7.593833442922531,7.983177516158818,7.9,7.983177516158818,7.983177516158818,14.931485391638118,15.00196377918394,15.00196377918394,15.00196377918394,15.00196377918394
