"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/01/2021","AQS","540390020","1","0.2","ppm","2","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/02/2021","AQS","540390020","1","0.2","ppm","2","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/03/2021","AQS","540390020","1","0.2","ppm","2","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/04/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/05/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/06/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/07/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","18","75.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/08/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/09/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/10/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/11/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/12/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/13/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/14/2021","AQS","540390020","1","0.2","ppm","2","Dixie St.","18","75.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/15/2021","AQS","540390020","1","0.2","ppm","2","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/16/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/17/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/18/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/19/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/20/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/21/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","18","75.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/22/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/23/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/24/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/25/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/26/2021","AQS","540390020","1","0.2","ppm","2","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/27/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/28/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","18","75.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/29/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"11/30/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/01/2021","AQS","540390020","1","0.5","ppm","6","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/02/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/03/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/04/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/05/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","18","75.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/06/2021","AQS","540390020","1","0.2","ppm","2","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/07/2021","AQS","540390020","1","0.2","ppm","2","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/08/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/09/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/10/2021","AQS","540390020","1","0.7","ppm","8","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/11/2021","AQS","540390020","1","0.7","ppm","8","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/12/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","18","75.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/13/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/14/2021","AQS","540390020","1","0.5","ppm","6","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/15/2021","AQS","540390020","1","0.5","ppm","6","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/16/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/17/2021","AQS","540390020","1","0.2","ppm","2","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/18/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/19/2021","AQS","540390020","1","0.2","ppm","2","Dixie St.","18","75.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/20/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/21/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/22/2021","AQS","540390020","1","0.5","ppm","6","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/23/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/24/2021","AQS","540390020","1","0.6","ppm","7","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/25/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/26/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","18","75.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/27/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/28/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/29/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/30/2021","AQS","540390020","1","0.3","ppm","3","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
"12/31/2021","AQS","540390020","1","0.4","ppm","5","Dixie St.","24","100.0000","42101","Carbon monoxide","093","16620","Charleston, WV","54","West Virginia","039","Kanawha","38.346258","-81.621161"
