Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Year
2021-03-03,AQS,540219991,1,0.041,ppm,38,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-04,AQS,540219991,1,0.041,ppm,38,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-05,AQS,540219991,1,0.041,ppm,38,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-06,AQS,540219991,1,0.04,ppm,37,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-07,AQS,540219991,1,0.043,ppm,40,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-08,AQS,540219991,1,0.044,ppm,41,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-09,AQS,540219991,1,0.052,ppm,48,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-10,AQS,540219991,1,0.059,ppm,64,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-11,AQS,540219991,1,0.05,ppm,46,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-12,AQS,540219991,1,0.037,ppm,34,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-13,AQS,540219991,1,0.044,ppm,41,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-14,AQS,540219991,1,0.046,ppm,43,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-15,AQS,540219991,1,0.042,ppm,39,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-16,AQS,540219991,1,0.044,ppm,41,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-17,AQS,540219991,1,0.044,ppm,41,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-18,AQS,540219991,1,0.035,ppm,32,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-19,AQS,540219991,1,0.043,ppm,40,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-20,AQS,540219991,1,0.043,ppm,40,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-21,AQS,540219991,1,0.047,ppm,44,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-22,AQS,540219991,1,0.047,ppm,44,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-23,AQS,540219991,1,0.043,ppm,40,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-24,AQS,540219991,1,0.041,ppm,38,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-25,AQS,540219991,1,0.031,ppm,29,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-26,AQS,540219991,1,0.043,ppm,40,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-27,AQS,540219991,1,0.045,ppm,42,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-28,AQS,540219991,1,0.039,ppm,36,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-29,AQS,540219991,1,0.044,ppm,41,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-30,AQS,540219991,1,0.05,ppm,46,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-03-31,AQS,540219991,1,0.038,ppm,35,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-01,AQS,540219991,1,0.035,ppm,32,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-02,AQS,540219991,1,0.043,ppm,40,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-03,AQS,540219991,1,0.046,ppm,43,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-04,AQS,540219991,1,0.057,ppm,58,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-05,AQS,540219991,1,0.062,ppm,74,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-06,AQS,540219991,1,0.061,ppm,71,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-07,AQS,540219991,1,0.055,ppm,51,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-08,AQS,540219991,1,0.058,ppm,61,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-09,AQS,540219991,1,0.048,ppm,44,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-10,AQS,540219991,1,0.044,ppm,41,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-11,AQS,540219991,1,0.044,ppm,41,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-12,AQS,540219991,1,0.028,ppm,26,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-13,AQS,540219991,1,0.053,ppm,49,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-14,AQS,540219991,1,0.034,ppm,31,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-15,AQS,540219991,1,0.029,ppm,27,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-16,AQS,540219991,1,0.038,ppm,35,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-17,AQS,540219991,1,0.041,ppm,38,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-18,AQS,540219991,1,0.044,ppm,41,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-19,AQS,540219991,1,0.049,ppm,45,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-20,AQS,540219991,1,0.052,ppm,48,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-21,AQS,540219991,1,0.04,ppm,37,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-22,AQS,540219991,1,0.042,ppm,39,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-23,AQS,540219991,1,0.054,ppm,50,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-24,AQS,540219991,1,0.04,ppm,37,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-25,AQS,540219991,1,0.043,ppm,40,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-26,AQS,540219991,1,0.046,ppm,43,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-27,AQS,540219991,1,0.055,ppm,51,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-28,AQS,540219991,1,0.042,ppm,39,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-29,AQS,540219991,1,0.033,ppm,31,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-04-30,AQS,540219991,1,0.045,ppm,42,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-01,AQS,540219991,1,0.047,ppm,44,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-02,AQS,540219991,1,0.051,ppm,47,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-03,AQS,540219991,1,0.032,ppm,30,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-04,AQS,540219991,1,0.035,ppm,32,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-05,AQS,540219991,1,0.024,ppm,22,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-06,AQS,540219991,1,0.036,ppm,33,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-07,AQS,540219991,1,0.037,ppm,34,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-08,AQS,540219991,1,0.036,ppm,33,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-10,AQS,540219991,1,0.04,ppm,37,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-11,AQS,540219991,1,0.043,ppm,40,Cedar Creek,15,88.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-12,AQS,540219991,1,0.036,ppm,33,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-13,AQS,540219991,1,0.046,ppm,43,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-14,AQS,540219991,1,0.046,ppm,43,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-15,AQS,540219991,1,0.053,ppm,49,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-16,AQS,540219991,1,0.048,ppm,44,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-17,AQS,540219991,1,0.02,ppm,19,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-18,AQS,540219991,1,0.045,ppm,42,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-19,AQS,540219991,1,0.049,ppm,45,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-20,AQS,540219991,1,0.053,ppm,49,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-21,AQS,540219991,1,0.055,ppm,51,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-22,AQS,540219991,1,0.041,ppm,38,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-23,AQS,540219991,1,0.049,ppm,45,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-24,AQS,540219991,1,0.041,ppm,38,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-25,AQS,540219991,1,0.042,ppm,39,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-26,AQS,540219991,1,0.043,ppm,40,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-27,AQS,540219991,1,0.045,ppm,42,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-28,AQS,540219991,1,0.024,ppm,22,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-29,AQS,540219991,1,0.013,ppm,12,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-30,AQS,540219991,1,0.015,ppm,14,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-05-31,AQS,540219991,1,0.034,ppm,31,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-01,AQS,540219991,1,0.024,ppm,22,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-02,AQS,540219991,1,0.029,ppm,27,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-03,AQS,540219991,1,0.025,ppm,23,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-04,AQS,540219991,1,0.044,ppm,41,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-05,AQS,540219991,1,0.051,ppm,47,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-06,AQS,540219991,1,0.032,ppm,30,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-07,AQS,540219991,1,0.023,ppm,21,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-08,AQS,540219991,1,0.021,ppm,19,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-09,AQS,540219991,1,0.012,ppm,11,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-10,AQS,540219991,1,0.019,ppm,18,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-11,AQS,540219991,1,0.018,ppm,17,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-12,AQS,540219991,1,0.031,ppm,29,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-13,AQS,540219991,1,0.036,ppm,33,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-14,AQS,540219991,1,0.044,ppm,41,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-15,AQS,540219991,1,0.027,ppm,25,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-16,AQS,540219991,1,0.042,ppm,39,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-17,AQS,540219991,1,0.045,ppm,42,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-18,AQS,540219991,1,0.04,ppm,37,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-19,AQS,540219991,1,0.033,ppm,31,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-20,AQS,540219991,1,0.024,ppm,22,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-21,AQS,540219991,1,0.028,ppm,26,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-22,AQS,540219991,1,0.029,ppm,27,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-23,AQS,540219991,1,0.041,ppm,38,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-24,AQS,540219991,1,0.04,ppm,37,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-25,AQS,540219991,1,0.038,ppm,35,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-26,AQS,540219991,1,0.041,ppm,38,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-27,AQS,540219991,1,0.028,ppm,26,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-28,AQS,540219991,1,0.022,ppm,20,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-29,AQS,540219991,1,0.023,ppm,21,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-06-30,AQS,540219991,1,0.03,ppm,28,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-01,AQS,540219991,1,0.023,ppm,21,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-02,AQS,540219991,1,0.026,ppm,24,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-03,AQS,540219991,1,0.027,ppm,25,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-04,AQS,540219991,1,0.037,ppm,34,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-05,AQS,540219991,1,0.031,ppm,29,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-06,AQS,540219991,1,0.034,ppm,31,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-08,AQS,540219991,1,0.017,ppm,16,Cedar Creek,16,94.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-09,AQS,540219991,1,0.035,ppm,32,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-10,AQS,540219991,1,0.029,ppm,27,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-16,AQS,540219991,1,0.036,ppm,33,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-17,AQS,540219991,1,0.025,ppm,23,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-18,AQS,540219991,1,0.034,ppm,31,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-19,AQS,540219991,1,0.033,ppm,31,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-20,AQS,540219991,1,0.038,ppm,35,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-21,AQS,540219991,1,0.045,ppm,42,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-22,AQS,540219991,1,0.045,ppm,42,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-23,AQS,540219991,1,0.036,ppm,33,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-24,AQS,540219991,1,0.032,ppm,30,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-25,AQS,540219991,1,0.034,ppm,31,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-26,AQS,540219991,1,0.033,ppm,31,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-27,AQS,540219991,1,0.044,ppm,41,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-28,AQS,540219991,1,0.041,ppm,38,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-29,AQS,540219991,1,0.04,ppm,37,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-30,AQS,540219991,1,0.045,ppm,42,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-07-31,AQS,540219991,1,0.038,ppm,35,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-08-01,AQS,540219991,1,0.044,ppm,41,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-08-02,AQS,540219991,1,0.038,ppm,35,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-08-03,AQS,540219991,1,0.025,ppm,23,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-08-04,AQS,540219991,1,0.034,ppm,31,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-08-05,AQS,540219991,1,0.038,ppm,35,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
2021-08-06,AQS,540219991,1,0.039,ppm,36,Cedar Creek,17,100.0,44201,Ozone,47.0,0.0,Unknown,54,West Virginia,21,Gilmer,38.8795,-80.8477,2021
