Date,Source,Site ID,POC,Daily Mean PM10 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
10/20/2021,AQS,540290009,1,28,ug/m3 SC,26,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
10/21/2021,AQS,540290009,1,24,ug/m3 SC,22,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
10/22/2021,AQS,540290009,1,9,ug/m3 SC,8,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
10/23/2021,AQS,540290009,1,11,ug/m3 SC,10,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
10/24/2021,AQS,540290009,1,15,ug/m3 SC,14,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
10/25/2021,AQS,540290009,1,14,ug/m3 SC,13,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
10/26/2021,AQS,540290009,1,5,ug/m3 SC,5,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
10/27/2021,AQS,540290009,1,7,ug/m3 SC,6,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
10/28/2021,AQS,540290009,1,13,ug/m3 SC,12,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
10/29/2021,AQS,540290009,1,7,ug/m3 SC,6,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
10/30/2021,AQS,540290009,1,12,ug/m3 SC,11,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
10/31/2021,AQS,540290009,1,11,ug/m3 SC,10,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/01/2021,AQS,540290009,1,6,ug/m3 SC,6,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/02/2021,AQS,540290009,1,10,ug/m3 SC,9,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/03/2021,AQS,540290009,1,8,ug/m3 SC,7,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/04/2021,AQS,540290009,1,13,ug/m3 SC,12,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/05/2021,AQS,540290009,1,18,ug/m3 SC,17,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/06/2021,AQS,540290009,1,18,ug/m3 SC,17,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/07/2021,AQS,540290009,1,33,ug/m3 SC,31,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/08/2021,AQS,540290009,1,39,ug/m3 SC,36,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/09/2021,AQS,540290009,1,37,ug/m3 SC,34,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/10/2021,AQS,540290009,1,28,ug/m3 SC,26,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/11/2021,AQS,540290009,1,23,ug/m3 SC,21,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/12/2021,AQS,540290009,1,11,ug/m3 SC,10,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/13/2021,AQS,540290009,1,7,ug/m3 SC,6,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/14/2021,AQS,540290009,1,8,ug/m3 SC,7,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/15/2021,AQS,540290009,1,5,ug/m3 SC,5,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/16/2021,AQS,540290009,1,15,ug/m3 SC,14,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/17/2021,AQS,540290009,1,23,ug/m3 SC,21,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/18/2021,AQS,540290009,1,10,ug/m3 SC,9,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/19/2021,AQS,540290009,1,11,ug/m3 SC,10,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/20/2021,AQS,540290009,1,15,ug/m3 SC,14,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/21/2021,AQS,540290009,1,18,ug/m3 SC,17,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/22/2021,AQS,540290009,1,11,ug/m3 SC,10,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/23/2021,AQS,540290009,1,14,ug/m3 SC,13,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/24/2021,AQS,540290009,1,19,ug/m3 SC,18,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/25/2021,AQS,540290009,1,12,ug/m3 SC,11,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/26/2021,AQS,540290009,1,5,ug/m3 SC,5,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/27/2021,AQS,540290009,1,9,ug/m3 SC,8,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/28/2021,AQS,540290009,1,14,ug/m3 SC,13,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/29/2021,AQS,540290009,1,8,ug/m3 SC,7,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
11/30/2021,AQS,540290009,1,16,ug/m3 SC,15,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/01/2021,AQS,540290009,1,20,ug/m3 SC,19,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/02/2021,AQS,540290009,1,19,ug/m3 SC,18,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/03/2021,AQS,540290009,1,8,ug/m3 SC,7,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/04/2021,AQS,540290009,1,11,ug/m3 SC,10,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/05/2021,AQS,540290009,1,17,ug/m3 SC,16,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/06/2021,AQS,540290009,1,13,ug/m3 SC,12,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/07/2021,AQS,540290009,1,13,ug/m3 SC,12,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/08/2021,AQS,540290009,1,14,ug/m3 SC,13,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/09/2021,AQS,540290009,1,21,ug/m3 SC,19,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/10/2021,AQS,540290009,1,21,ug/m3 SC,19,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/11/2021,AQS,540290009,1,11,ug/m3 SC,10,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/12/2021,AQS,540290009,1,7,ug/m3 SC,6,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/13/2021,AQS,540290009,1,19,ug/m3 SC,18,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/14/2021,AQS,540290009,1,31,ug/m3 SC,29,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/15/2021,AQS,540290009,1,15,ug/m3 SC,14,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/16/2021,AQS,540290009,1,17,ug/m3 SC,16,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/17/2021,AQS,540290009,1,15,ug/m3 SC,14,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/18/2021,AQS,540290009,1,10,ug/m3 SC,9,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/19/2021,AQS,540290009,1,5,ug/m3 SC,5,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/20/2021,AQS,540290009,1,15,ug/m3 SC,14,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/21/2021,AQS,540290009,1,21,ug/m3 SC,19,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/22/2021,AQS,540290009,1,15,ug/m3 SC,14,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/23/2021,AQS,540290009,1,17,ug/m3 SC,16,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/24/2021,AQS,540290009,1,11,ug/m3 SC,10,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/25/2021,AQS,540290009,1,9,ug/m3 SC,8,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/26/2021,AQS,540290009,1,17,ug/m3 SC,16,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/27/2021,AQS,540290009,1,16,ug/m3 SC,15,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/28/2021,AQS,540290009,1,12,ug/m3 SC,11,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/29/2021,AQS,540290009,1,13,ug/m3 SC,12,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/30/2021,AQS,540290009,1,18,ug/m3 SC,17,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
12/31/2021,AQS,540290009,1,16,ug/m3 SC,15,,1,100,81102,PM10 Total 0-10um STP,239,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.42737182,-80.59231781
