"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/09/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/10/2018","AQS","540096000","1","8","ppb","11","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/11/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/12/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","20","83.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/13/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","21","88.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/14/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/15/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/16/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/17/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/18/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/19/2018","AQS","540096000","1","5","ppb","7","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/20/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/21/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/22/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/23/2018","AQS","540096000","1","5","ppb","7","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/24/2018","AQS","540096000","1","7","ppb","10","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/25/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/26/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/27/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/28/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/29/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","18","75.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/30/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"03/31/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/01/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/02/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/03/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/04/2018","AQS","540096000","1","8","ppb","11","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/05/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/06/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/07/2018","AQS","540096000","1","5","ppb","7","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/08/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/09/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/10/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/11/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/12/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/13/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/14/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/15/2018","AQS","540096000","1","11","ppb","16","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/16/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/17/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/18/2018","AQS","540096000","1","19","ppb","27","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/19/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/20/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/21/2018","AQS","540096000","1","12","ppb","17","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/22/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/23/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/24/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","21","88.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/25/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/26/2018","AQS","540096000","1","5","ppb","7","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/27/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/28/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/29/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"04/30/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/01/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/02/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/03/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/04/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/05/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/06/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/07/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/08/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","21","88.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/09/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/10/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/11/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/12/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/13/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/14/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/15/2018","AQS","540096000","1","4","ppb","6","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/16/2018","AQS","540096000","1","20","ppb","29","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/17/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/18/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/19/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/20/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/21/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/22/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/23/2018","AQS","540096000","1","11","ppb","16","TRAILER SALES SITE","21","88.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/24/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/25/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/26/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/27/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/28/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/29/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/30/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"05/31/2018","AQS","540096000","1","0","ppb","0","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/01/2018","AQS","540096000","1","0","ppb","0","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/02/2018","AQS","540096000","1","0","ppb","0","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/03/2018","AQS","540096000","1","0","ppb","0","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/04/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/05/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/06/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/07/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/08/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/09/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/10/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/11/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","21","88.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/12/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/13/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/14/2018","AQS","540096000","1","3","ppb","4","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/15/2018","AQS","540096000","1","9","ppb","13","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/16/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/17/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/18/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/19/2018","AQS","540096000","1","0","ppb","0","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/20/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/21/2018","AQS","540096000","1","0","ppb","0","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/22/2018","AQS","540096000","1","0","ppb","0","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/23/2018","AQS","540096000","1","0","ppb","0","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/24/2018","AQS","540096000","1","4","ppb","6","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/25/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/26/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/27/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/28/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/29/2018","AQS","540096000","1","51","ppb","70","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"06/30/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"07/01/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"07/02/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"07/03/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"07/04/2018","AQS","540096000","1","23","ppb","33","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"07/05/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"07/06/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"07/07/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"07/08/2018","AQS","540096000","1","2","ppb","3","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"07/09/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"07/10/2018","AQS","540096000","1","1","ppb","1","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
"07/11/2018","AQS","540096000","1","6","ppb","9","TRAILER SALES SITE","23","96.0000","42401","Sulfur dioxide","060","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.2408770009305","-80.65033"
