"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/08/2024","AQS","540090011","1","20","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/09/2024","AQS","540090011","1","13","ug/m3 SC","12","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/10/2024","AQS","540090011","1","8","ug/m3 SC","7","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/11/2024","AQS","540090011","1","10","ug/m3 SC","9","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/12/2024","AQS","540090011","1","8","ug/m3 SC","7","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/13/2024","AQS","540090011","1","21","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/14/2024","AQS","540090011","1","19","ug/m3 SC","18","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/15/2024","AQS","540090011","1","13","ug/m3 SC","12","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/16/2024","AQS","540090011","1","12","ug/m3 SC","11","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/17/2024","AQS","540090011","1","20","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/18/2024","AQS","540090011","1","15","ug/m3 SC","14","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/19/2024","AQS","540090011","1","12","ug/m3 SC","11","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/20/2024","AQS","540090011","1","25","ug/m3 SC","23","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/21/2024","AQS","540090011","1","34","ug/m3 SC","31","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/22/2024","AQS","540090011","1","28","ug/m3 SC","26","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/23/2024","AQS","540090011","1","25","ug/m3 SC","23","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/24/2024","AQS","540090011","1","25","ug/m3 SC","23","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/25/2024","AQS","540090011","1","25","ug/m3 SC","23","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/26/2024","AQS","540090011","1","17","ug/m3 SC","16","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/27/2024","AQS","540090011","1","15","ug/m3 SC","14","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/28/2024","AQS","540090011","1","10","ug/m3 SC","9","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/29/2024","AQS","540090011","1","8","ug/m3 SC","7","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/30/2024","AQS","540090011","1","9","ug/m3 SC","8","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"05/31/2024","AQS","540090011","1","12","ug/m3 SC","11","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/01/2024","AQS","540090011","1","16","ug/m3 SC","15","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/02/2024","AQS","540090011","1","16","ug/m3 SC","15","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/03/2024","AQS","540090011","1","19","ug/m3 SC","18","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/04/2024","AQS","540090011","1","21","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/05/2024","AQS","540090011","1","19","ug/m3 SC","18","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/06/2024","AQS","540090011","1","13","ug/m3 SC","12","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/07/2024","AQS","540090011","1","18","ug/m3 SC","17","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/08/2024","AQS","540090011","1","15","ug/m3 SC","14","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/09/2024","AQS","540090011","1","10","ug/m3 SC","9","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/10/2024","AQS","540090011","1","10","ug/m3 SC","9","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/11/2024","AQS","540090011","1","14","ug/m3 SC","13","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/12/2024","AQS","540090011","1","24","ug/m3 SC","22","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/13/2024","AQS","540090011","1","28","ug/m3 SC","26","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/14/2024","AQS","540090011","1","22","ug/m3 SC","20","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/15/2024","AQS","540090011","1","12","ug/m3 SC","11","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/16/2024","AQS","540090011","1","19","ug/m3 SC","18","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/17/2024","AQS","540090011","1","29","ug/m3 SC","27","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/18/2024","AQS","540090011","1","22","ug/m3 SC","20","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/19/2024","AQS","540090011","1","29","ug/m3 SC","27","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/20/2024","AQS","540090011","1","31","ug/m3 SC","29","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/21/2024","AQS","540090011","1","32","ug/m3 SC","30","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/22/2024","AQS","540090011","1","32","ug/m3 SC","30","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/23/2024","AQS","540090011","1","19","ug/m3 SC","18","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/24/2024","AQS","540090011","1","11","ug/m3 SC","10","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/25/2024","AQS","540090011","1","24","ug/m3 SC","22","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/26/2024","AQS","540090011","1","16","ug/m3 SC","15","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/27/2024","AQS","540090011","1","10","ug/m3 SC","9","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/28/2024","AQS","540090011","1","13","ug/m3 SC","12","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/29/2024","AQS","540090011","1","18","ug/m3 SC","17","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"06/30/2024","AQS","540090011","1","12","ug/m3 SC","11","","1","100.0000","81102","PM10 Total 0-10um STP","639","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/01/2024","AQS","540090011","1","7","ug/m3 SC","6","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/02/2024","AQS","540090011","1","10","ug/m3 SC","9","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/03/2024","AQS","540090011","1","21","ug/m3 SC","19","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/04/2024","AQS","540090011","1","15","ug/m3 SC","14","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/05/2024","AQS","540090011","1","9","ug/m3 SC","8","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/06/2024","AQS","540090011","1","13","ug/m3 SC","12","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/07/2024","AQS","540090011","1","18","ug/m3 SC","17","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/08/2024","AQS","540090011","1","19","ug/m3 SC","18","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/09/2024","AQS","540090011","1","30","ug/m3 SC","28","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/10/2024","AQS","540090011","1","19","ug/m3 SC","18","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/11/2024","AQS","540090011","1","9","ug/m3 SC","8","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/12/2024","AQS","540090011","1","13","ug/m3 SC","12","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/13/2024","AQS","540090011","1","18","ug/m3 SC","17","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/14/2024","AQS","540090011","1","19","ug/m3 SC","18","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/15/2024","AQS","540090011","1","19","ug/m3 SC","18","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/16/2024","AQS","540090011","1","19","ug/m3 SC","18","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/17/2024","AQS","540090011","1","16","ug/m3 SC","15","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/18/2024","AQS","540090011","1","12","ug/m3 SC","11","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/19/2024","AQS","540090011","1","10","ug/m3 SC","9","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/20/2024","AQS","540090011","1","14","ug/m3 SC","13","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/21/2024","AQS","540090011","1","15","ug/m3 SC","14","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/22/2024","AQS","540090011","1","20","ug/m3 SC","19","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/23/2024","AQS","540090011","1","17","ug/m3 SC","16","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/24/2024","AQS","540090011","1","19","ug/m3 SC","18","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/25/2024","AQS","540090011","1","21","ug/m3 SC","19","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/26/2024","AQS","540090011","1","14","ug/m3 SC","13","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/27/2024","AQS","540090011","1","16","ug/m3 SC","15","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/28/2024","AQS","540090011","1","22","ug/m3 SC","20","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/29/2024","AQS","540090011","1","26","ug/m3 SC","24","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/30/2024","AQS","540090011","1","13","ug/m3 SC","12","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"07/31/2024","AQS","540090011","1","20","ug/m3 SC","19","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/01/2024","AQS","540090011","1","22","ug/m3 SC","20","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/02/2024","AQS","540090011","1","12","ug/m3 SC","11","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/03/2024","AQS","540090011","1","13","ug/m3 SC","12","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/04/2024","AQS","540090011","1","21","ug/m3 SC","19","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/05/2024","AQS","540090011","1","32","ug/m3 SC","30","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/06/2024","AQS","540090011","1","26","ug/m3 SC","24","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/07/2024","AQS","540090011","1","13","ug/m3 SC","12","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/08/2024","AQS","540090011","1","8","ug/m3 SC","7","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/09/2024","AQS","540090011","1","12","ug/m3 SC","11","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/10/2024","AQS","540090011","1","11","ug/m3 SC","10","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/11/2024","AQS","540090011","1","15","ug/m3 SC","14","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/12/2024","AQS","540090011","1","15","ug/m3 SC","14","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/13/2024","AQS","540090011","1","14","ug/m3 SC","13","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/14/2024","AQS","540090011","1","23","ug/m3 SC","21","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/15/2024","AQS","540090011","1","32","ug/m3 SC","30","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/16/2024","AQS","540090011","1","23","ug/m3 SC","21","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/17/2024","AQS","540090011","1","17","ug/m3 SC","16","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/18/2024","AQS","540090011","1","11","ug/m3 SC","10","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/19/2024","AQS","540090011","1","10","ug/m3 SC","9","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/20/2024","AQS","540090011","1","10","ug/m3 SC","9","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/21/2024","AQS","540090011","1","10","ug/m3 SC","9","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/22/2024","AQS","540090011","1","15","ug/m3 SC","14","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/23/2024","AQS","540090011","1","17","ug/m3 SC","16","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/24/2024","AQS","540090011","1","22","ug/m3 SC","20","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/25/2024","AQS","540090011","1","26","ug/m3 SC","24","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/26/2024","AQS","540090011","1","27","ug/m3 SC","25","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/27/2024","AQS","540090011","1","31","ug/m3 SC","29","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/28/2024","AQS","540090011","1","20","ug/m3 SC","19","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/29/2024","AQS","540090011","1","15","ug/m3 SC","14","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/30/2024","AQS","540090011","1","15","ug/m3 SC","14","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"08/31/2024","AQS","540090011","1","16","ug/m3 SC","15","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/01/2024","AQS","540090011","1","13","ug/m3 SC","12","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/02/2024","AQS","540090011","1","9","ug/m3 SC","8","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/03/2024","AQS","540090011","1","9","ug/m3 SC","8","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/04/2024","AQS","540090011","1","14","ug/m3 SC","13","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/05/2024","AQS","540090011","1","15","ug/m3 SC","14","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/06/2024","AQS","540090011","1","20","ug/m3 SC","19","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/07/2024","AQS","540090011","1","5","ug/m3 SC","5","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/08/2024","AQS","540090011","1","8","ug/m3 SC","7","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/09/2024","AQS","540090011","1","16","ug/m3 SC","15","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/10/2024","AQS","540090011","1","25","ug/m3 SC","23","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/11/2024","AQS","540090011","1","21","ug/m3 SC","19","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/12/2024","AQS","540090011","1","21","ug/m3 SC","19","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
"09/13/2024","AQS","540090011","1","12","ug/m3 SC","11","","3","300.0000","81102","PM10 Total 0-10um STP","079","48260","Weirton-Steubenville, WV-OH","54","West Virginia","009","Brooke","40.394650973","-80.611812762"
