Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Year
2022-09-08,AQS,540330003,1,5.5,ug/m3 LC,31,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-09-11,AQS,540330003,1,2.7,ug/m3 LC,15,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-09-14,AQS,540330003,1,7.0,ug/m3 LC,39,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-09-20,AQS,540330003,1,11.1,ug/m3 LC,55,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-09-23,AQS,540330003,1,3.4,ug/m3 LC,19,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-09-26,AQS,540330003,1,3.3,ug/m3 LC,18,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-09-29,AQS,540330003,1,4.1,ug/m3 LC,23,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-10-02,AQS,540330003,1,2.4,ug/m3 LC,13,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-10-05,AQS,540330003,1,5.1,ug/m3 LC,28,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-10-08,AQS,540330003,1,4.2,ug/m3 LC,23,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-10-11,AQS,540330003,1,7.5,ug/m3 LC,42,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-10-14,AQS,540330003,1,5.1,ug/m3 LC,28,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-10-17,AQS,540330003,1,6.0,ug/m3 LC,33,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-10-20,AQS,540330003,1,6.1,ug/m3 LC,34,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-10-23,AQS,540330003,1,12.1,ug/m3 LC,57,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-10-26,AQS,540330003,1,5.6,ug/m3 LC,31,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-10-29,AQS,540330003,1,7.5,ug/m3 LC,42,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-11-01,AQS,540330003,1,5.9,ug/m3 LC,33,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-11-04,AQS,540330003,1,7.6,ug/m3 LC,42,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-11-07,AQS,540330003,1,5.1,ug/m3 LC,28,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-11-10,AQS,540330003,1,6.6,ug/m3 LC,37,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-11-13,AQS,540330003,1,3.8,ug/m3 LC,21,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-11-16,AQS,540330003,1,6.1,ug/m3 LC,34,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-11-22,AQS,540330003,1,7.7,ug/m3 LC,43,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-11-25,AQS,540330003,1,9.0,ug/m3 LC,50,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-11-28,AQS,540330003,1,5.8,ug/m3 LC,32,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-12-01,AQS,540330003,1,5.1,ug/m3 LC,28,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-12-04,AQS,540330003,1,8.8,ug/m3 LC,49,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-12-07,AQS,540330003,1,5.4,ug/m3 LC,30,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-12-10,AQS,540330003,1,6.7,ug/m3 LC,37,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-12-13,AQS,540330003,1,6.9,ug/m3 LC,38,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-12-16,AQS,540330003,1,3.3,ug/m3 LC,18,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-12-19,AQS,540330003,1,4.0,ug/m3 LC,22,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-12-22,AQS,540330003,1,5.1,ug/m3 LC,28,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-12-25,AQS,540330003,1,4.3,ug/m3 LC,24,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-12-28,AQS,540330003,1,10.3,ug/m3 LC,53,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-12-31,AQS,540330003,1,3.9,ug/m3 LC,22,WASHINGTON IRVING JUNIOR HIGH SCHOOL,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,17220.0,"Clarksburg, WV",54,West Virginia,33,Harrison,39.2781170009248,-80.34225,2022
2022-01-02,AQS,540390020,1,1.9,ug/m3 LC,11,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-01-05,AQS,540390020,1,4.5,ug/m3 LC,25,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-01-08,AQS,540390020,1,8.7,ug/m3 LC,48,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-01-11,AQS,540390020,1,9.7,ug/m3 LC,52,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-01-14,AQS,540390020,1,15.2,ug/m3 LC,62,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-01-17,AQS,540390020,1,10.4,ug/m3 LC,53,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-01-20,AQS,540390020,1,5.9,ug/m3 LC,33,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-01-23,AQS,540390020,1,7.9,ug/m3 LC,44,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-01-26,AQS,540390020,1,10.3,ug/m3 LC,53,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-01-29,AQS,540390020,1,7.8,ug/m3 LC,43,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-01,AQS,540390020,1,9.4,ug/m3 LC,52,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-04,AQS,540390020,1,4.1,ug/m3 LC,23,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-07,AQS,540390020,1,7.9,ug/m3 LC,44,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-10,AQS,540390020,1,4.4,ug/m3 LC,24,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-13,AQS,540390020,1,7.7,ug/m3 LC,43,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-16,AQS,540390020,1,9.2,ug/m3 LC,51,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-19,AQS,540390020,1,3.3,ug/m3 LC,18,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-22,AQS,540390020,1,6.4,ug/m3 LC,36,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-25,AQS,540390020,1,3.2,ug/m3 LC,18,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-28,AQS,540390020,1,6.3,ug/m3 LC,35,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-03,AQS,540390020,1,4.2,ug/m3 LC,23,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-06,AQS,540390020,1,14.4,ug/m3 LC,61,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-09,AQS,540390020,1,4.7,ug/m3 LC,26,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-12,AQS,540390020,1,4.8,ug/m3 LC,27,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-15,AQS,540390020,1,8.6,ug/m3 LC,48,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-18,AQS,540390020,1,7.2,ug/m3 LC,40,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-21,AQS,540390020,1,5.2,ug/m3 LC,29,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-24,AQS,540390020,1,2.8,ug/m3 LC,16,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-27,AQS,540390020,1,2.9,ug/m3 LC,16,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-30,AQS,540390020,1,8.2,ug/m3 LC,46,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-02,AQS,540390020,1,4.4,ug/m3 LC,24,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-05,AQS,540390020,1,7.9,ug/m3 LC,44,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-08,AQS,540390020,1,3.2,ug/m3 LC,18,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-11,AQS,540390020,1,7.7,ug/m3 LC,43,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-14,AQS,540390020,1,3.1,ug/m3 LC,17,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-17,AQS,540390020,1,2.7,ug/m3 LC,15,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-20,AQS,540390020,1,6.8,ug/m3 LC,38,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-23,AQS,540390020,1,10.3,ug/m3 LC,53,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-26,AQS,540390020,1,3.1,ug/m3 LC,17,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-29,AQS,540390020,1,5.7,ug/m3 LC,32,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-02,AQS,540390020,1,6.2,ug/m3 LC,34,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-05,AQS,540390020,1,6.3,ug/m3 LC,35,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-08,AQS,540390020,1,1.5,ug/m3 LC,8,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-11,AQS,540390020,1,4.8,ug/m3 LC,27,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-14,AQS,540390020,1,3.7,ug/m3 LC,21,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-17,AQS,540390020,1,6.5,ug/m3 LC,36,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-20,AQS,540390020,1,9.6,ug/m3 LC,52,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-23,AQS,540390020,1,4.7,ug/m3 LC,26,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-26,AQS,540390020,1,4.8,ug/m3 LC,27,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-29,AQS,540390020,1,5.4,ug/m3 LC,30,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-06-01,AQS,540390020,1,11.6,ug/m3 LC,56,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-06-04,AQS,540390020,1,7.9,ug/m3 LC,44,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-06-07,AQS,540390020,1,9.6,ug/m3 LC,52,Dixie St.,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,16620.0,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
